SQUARE,YEAR,ID,BROAD_HABITAT,BROAD_HABITAT_NAME,AREA,LAND_CLASS90,COUNTRY,COUNTY,EZ_DESC_07
ZWKRMA,1978,238,5,Improved Grassland,1639.549333,6,ENG,Cornwall and Isles of Scilly,Westerly lowlands (England)
ZWKRMA,1978,239,4,Arable and Horticulture,30651.40502,6,ENG,Cornwall and Isles of Scilly,Westerly lowlands (England)
ZWKRMA,1978,240,1,Broadleaved Mixed and Yew Woodland,32854.58089,6,ENG,Cornwall and Isles of Scilly,Westerly lowlands (England)
ZWKRMA,1978,241,5,Improved Grassland,23190.7224,6,ENG,Cornwall and Isles of Scilly,Westerly lowlands (England)
ZWKRMA,1978,242,2,Coniferous Woodland,95973.27309,6,ENG,Cornwall and Isles of Scilly,Westerly lowlands (England)
ZWKRMA,1978,243,5,Improved Grassland,70387.59422,6,ENG,Cornwall and Isles of Scilly,Westerly lowlands (England)
ZWKRMA,1978,244,5,Improved Grassland,10463.92168,6,ENG,Cornwall and Isles of Scilly,Westerly lowlands (England)
ZWKRMA,1978,245,5,Improved Grassland,18859.53324,6,ENG,Cornwall and Isles of Scilly,Westerly lowlands (England)
ZWKRMA,1978,246,5,Improved Grassland,38506.95615,6,ENG,Cornwall and Isles of Scilly,Westerly lowlands (England)
ZWKRMA,1978,247,5,Improved Grassland,1389.767948,6,ENG,Cornwall and Isles of Scilly,Westerly lowlands (England)
ZWKRMA,1978,248,3,Boundary and Linear Features,904.9413246,6,ENG,Cornwall and Isles of Scilly,Westerly lowlands (England)
ZWKRMA,1978,249,1,Broadleaved Mixed and Yew Woodland,41715.31309,6,ENG,Cornwall and Isles of Scilly,Westerly lowlands (England)
ZWKRMA,1978,250,5,Improved Grassland,35490.28233,6,ENG,Cornwall and Isles of Scilly,Westerly lowlands (England)
ZWKRMA,1978,251,3,Boundary and Linear Features,5734.770575,6,ENG,Cornwall and Isles of Scilly,Westerly lowlands (England)
ZWKRMA,1978,252,5,Improved Grassland,23365.77986,6,ENG,Cornwall and Isles of Scilly,Westerly lowlands (England)
ZWKRMA,1978,253,1,Broadleaved Mixed and Yew Woodland,17115.54502,6,ENG,Cornwall and Isles of Scilly,Westerly lowlands (England)
ZWKRMA,1978,254,6,Neutral Grassland,11512.66643,6,ENG,Cornwall and Isles of Scilly,Westerly lowlands (England)
ZWKRMA,1978,255,6,Neutral Grassland,96433.21773,6,ENG,Cornwall and Isles of Scilly,Westerly lowlands (England)
ZWKRMA,1978,256,5,Improved Grassland,9272.077389,6,ENG,Cornwall and Isles of Scilly,Westerly lowlands (England)
ZWKRMA,1978,257,5,Improved Grassland,96443.80145,6,ENG,Cornwall and Isles of Scilly,Westerly lowlands (England)
ZWKRMA,1978,258,9,Bracken,22109.47936,6,ENG,Cornwall and Isles of Scilly,Westerly lowlands (England)
ZWKRMA,1978,259,1,Broadleaved Mixed and Yew Woodland,12952.8439,6,ENG,Cornwall and Isles of Scilly,Westerly lowlands (England)
ZWKRMA,1978,260,1,Broadleaved Mixed and Yew Woodland,9912.883272,6,ENG,Cornwall and Isles of Scilly,Westerly lowlands (England)
ZWKRMA,1978,261,6,Neutral Grassland,45154.64484,6,ENG,Cornwall and Isles of Scilly,Westerly lowlands (England)
ZWKRMA,1978,262,5,Improved Grassland,24042.49747,6,ENG,Cornwall and Isles of Scilly,Westerly lowlands (England)
ZWKRMA,1978,263,1,Broadleaved Mixed and Yew Woodland,2542.026808,6,ENG,Cornwall and Isles of Scilly,Westerly lowlands (England)
ZWKRMA,1978,264,4,Arable and Horticulture,28895.35876,6,ENG,Cornwall and Isles of Scilly,Westerly lowlands (England)
ZWKRMA,1978,265,3,Boundary and Linear Features,2161.45965,6,ENG,Cornwall and Isles of Scilly,Westerly lowlands (England)
ZWKRMA,1978,266,5,Improved Grassland,14630.49882,6,ENG,Cornwall and Isles of Scilly,Westerly lowlands (England)
ZWKRMA,1978,267,4,Arable and Horticulture,73160.7601,6,ENG,Cornwall and Isles of Scilly,Westerly lowlands (England)
ZWKRMA,1978,268,1,Broadleaved Mixed and Yew Woodland,14834.03792,6,ENG,Cornwall and Isles of Scilly,Westerly lowlands (England)
ZWKRMA,1978,269,5,Improved Grassland,22778.70629,6,ENG,Cornwall and Isles of Scilly,Westerly lowlands (England)
ZWKRMA,1978,270,1,Broadleaved Mixed and Yew Woodland,35917.75249,6,ENG,Cornwall and Isles of Scilly,Westerly lowlands (England)
ZWKRMA,1978,271,1,Broadleaved Mixed and Yew Woodland,19544.40249,6,ENG,Cornwall and Isles of Scilly,Westerly lowlands (England)
KRLBBY,1978,272,3,Boundary and Linear Features,18604.49494,2,ENG,Dorset,Easterly lowlands (England)
KRLBBY,1978,273,3,Boundary and Linear Features,6090.919599,2,ENG,Dorset,Easterly lowlands (England)
KRLBBY,1978,274,17,Urban,2364.467013,2,ENG,Dorset,Easterly lowlands (England)
KRLBBY,1978,275,1,Broadleaved Mixed and Yew Woodland,3437.993719,2,ENG,Dorset,Easterly lowlands (England)
KRLBBY,1978,276,5,Improved Grassland,33075.21894,2,ENG,Dorset,Easterly lowlands (England)
KRLBBY,1978,277,1,Broadleaved Mixed and Yew Woodland,604.0270915,2,ENG,Dorset,Easterly lowlands (England)
KRLBBY,1978,278,17,Urban,5013.277551,2,ENG,Dorset,Easterly lowlands (England)
KRLBBY,1978,279,17,Urban,3928.079035,2,ENG,Dorset,Easterly lowlands (England)
KRLBBY,1978,280,17,Urban,2367.256482,2,ENG,Dorset,Easterly lowlands (England)
KRLBBY,1978,281,17,Urban,1081.080571,2,ENG,Dorset,Easterly lowlands (England)
KRLBBY,1978,282,17,Urban,3917.421515,2,ENG,Dorset,Easterly lowlands (England)
KRLBBY,1978,283,17,Urban,8489.468761,2,ENG,Dorset,Easterly lowlands (England)
KRLBBY,1978,284,4,Arable and Horticulture,148450.3355,2,ENG,Dorset,Easterly lowlands (England)
KRLBBY,1978,285,5,Improved Grassland,297623.5676,2,ENG,Dorset,Easterly lowlands (England)
KRLBBY,1978,286,5,Improved Grassland,101485.1161,2,ENG,Dorset,Easterly lowlands (England)
KRLBBY,1978,287,5,Improved Grassland,20213.6151,2,ENG,Dorset,Easterly lowlands (England)
KRLBBY,1978,288,5,Improved Grassland,492.1803822,2,ENG,Dorset,Easterly lowlands (England)
KRLBBY,1978,289,4,Arable and Horticulture,20908.45848,2,ENG,Dorset,Easterly lowlands (England)
KRLBBY,1978,290,4,Arable and Horticulture,48656.07001,2,ENG,Dorset,Easterly lowlands (England)
KRLBBY,1978,291,4,Arable and Horticulture,36632.49604,2,ENG,Dorset,Easterly lowlands (England)
KRLBBY,1978,292,5,Improved Grassland,4953.319079,2,ENG,Dorset,Easterly lowlands (England)
KRLBBY,1978,293,5,Improved Grassland,64784.25258,2,ENG,Dorset,Easterly lowlands (England)
KRLBBY,1978,294,5,Improved Grassland,813.834577,2,ENG,Dorset,Easterly lowlands (England)
KRLBBY,1978,295,4,Arable and Horticulture,96264.74301,2,ENG,Dorset,Easterly lowlands (England)
KRLBBY,1978,296,5,Improved Grassland,26574.65761,2,ENG,Dorset,Easterly lowlands (England)
KRLBBY,1978,297,5,Improved Grassland,43172.8487,2,ENG,Dorset,Easterly lowlands (England)
QERSLS,1978,5549,4,Arable and Horticulture,122569.851,8,ENG,Hampshire,Westerly lowlands (England)
QERSLS,1978,5550,5,Improved Grassland,78138.26997,8,ENG,Hampshire,Westerly lowlands (England)
QERSLS,1978,5551,13,Standing Open Waters and Canals,685.8306213,8,ENG,Hampshire,Westerly lowlands (England)
QERSLS,1978,5552,1,Broadleaved Mixed and Yew Woodland,49561.46675,8,ENG,Hampshire,Westerly lowlands (England)
QERSLS,1978,5553,5,Improved Grassland,10456.07701,8,ENG,Hampshire,Westerly lowlands (England)
QERSLS,1978,5554,17,Urban,52005.87724,8,ENG,Hampshire,Westerly lowlands (England)
QERSLS,1978,5555,17,Urban,106923.0641,8,ENG,Hampshire,Westerly lowlands (England)
QERSLS,1978,5556,22,Sea,2802.278155,8,ENG,Hampshire,Westerly lowlands (England)
QERSLS,1978,5557,17,Urban,15147.68583,8,ENG,Hampshire,Westerly lowlands (England)
QERSLS,1978,5558,22,Sea,94528.91618,8,ENG,Hampshire,Westerly lowlands (England)
QERSLS,1978,5559,22,Sea,145006.5877,8,ENG,Hampshire,Westerly lowlands (England)
QERSLS,1978,5560,5,Improved Grassland,18085.75274,8,ENG,Hampshire,Westerly lowlands (England)
QERSLS,1978,5561,17,Urban,31319.94268,8,ENG,Hampshire,Westerly lowlands (England)
QERSLS,1978,5562,17,Urban,104786.9391,8,ENG,Hampshire,Westerly lowlands (England)
QERSLS,1978,5563,5,Improved Grassland,51493.62539,8,ENG,Hampshire,Westerly lowlands (England)
QERSLS,1978,5564,5,Improved Grassland,71623.32711,8,ENG,Hampshire,Westerly lowlands (England)
QERSLS,1978,5565,4,Arable and Horticulture,6063.633511,8,ENG,Hampshire,Westerly lowlands (England)
QERSLS,1978,5566,4,Arable and Horticulture,32226.87105,8,ENG,Hampshire,Westerly lowlands (England)
QERSLS,1978,5567,17,Urban,3627.47169,8,ENG,Hampshire,Westerly lowlands (England)
QERSLS,1978,5568,17,Urban,2278.225105,8,ENG,Hampshire,Westerly lowlands (England)
WOSSFN,1978,5569,22,Sea,167295.0036,7,ENG,East Sussex,Westerly lowlands (England)
WOSSFN,1978,5570,21,Littoral Sediment,165283.2804,7,ENG,East Sussex,Westerly lowlands (England)
WOSSFN,1978,5571,4,Arable and Horticulture,102872.7988,7,ENG,East Sussex,Westerly lowlands (England)
WOSSFN,1978,5572,5,Improved Grassland,124208.5784,7,ENG,East Sussex,Westerly lowlands (England)
WOSSFN,1978,5573,1,Broadleaved Mixed and Yew Woodland,9814.243658,7,ENG,East Sussex,Westerly lowlands (England)
WOSSFN,1978,5574,1,Broadleaved Mixed and Yew Woodland,13513.93971,7,ENG,East Sussex,Westerly lowlands (England)
WOSSFN,1978,5575,5,Improved Grassland,20779.04625,7,ENG,East Sussex,Westerly lowlands (England)
WOSSFN,1978,5576,1,Broadleaved Mixed and Yew Woodland,37557.50239,7,ENG,East Sussex,Westerly lowlands (England)
WOSSFN,1978,5577,7,Calcareous Grassland,351351.3703,7,ENG,East Sussex,Westerly lowlands (England)
WOSSFN,1978,5578,1,Broadleaved Mixed and Yew Woodland,6909.596873,7,ENG,East Sussex,Westerly lowlands (England)
MJNWTN,1978,298,3,Boundary and Linear Features,5905.738528,6,ENG,Devon,Westerly lowlands (England)
MJNWTN,1978,299,17,Urban,4336.7113,6,ENG,Devon,Westerly lowlands (England)
MJNWTN,1978,300,17,Urban,27194.96504,6,ENG,Devon,Westerly lowlands (England)
MJNWTN,1978,301,17,Urban,653.9170007,6,ENG,Devon,Westerly lowlands (England)
MJNWTN,1978,302,17,Urban,33935.43051,6,ENG,Devon,Westerly lowlands (England)
MJNWTN,1978,303,17,Urban,405985.5193,6,ENG,Devon,Westerly lowlands (England)
MJNWTN,1978,304,5,Improved Grassland,16800.08196,6,ENG,Devon,Westerly lowlands (England)
MJNWTN,1978,305,5,Improved Grassland,16859.39764,6,ENG,Devon,Westerly lowlands (England)
MJNWTN,1978,306,4,Arable and Horticulture,10298.69837,6,ENG,Devon,Westerly lowlands (England)
MJNWTN,1978,307,4,Arable and Horticulture,590.7748266,6,ENG,Devon,Westerly lowlands (England)
MJNWTN,1978,308,17,Urban,3535.342196,6,ENG,Devon,Westerly lowlands (England)
MJNWTN,1978,309,4,Arable and Horticulture,2021.600278,6,ENG,Devon,Westerly lowlands (England)
MJNWTN,1978,310,4,Arable and Horticulture,3856.435078,6,ENG,Devon,Westerly lowlands (England)
MJNWTN,1978,311,5,Improved Grassland,70807.60614,6,ENG,Devon,Westerly lowlands (England)
MJNWTN,1978,312,5,Improved Grassland,26626.32315,6,ENG,Devon,Westerly lowlands (England)
MJNWTN,1978,313,13,Standing Open Waters and Canals,5893.801801,6,ENG,Devon,Westerly lowlands (England)
MJNWTN,1978,314,13,Standing Open Waters and Canals,11923.37572,6,ENG,Devon,Westerly lowlands (England)
MJNWTN,1978,315,1,Broadleaved Mixed and Yew Woodland,4376.001814,6,ENG,Devon,Westerly lowlands (England)
MJNWTN,1978,316,3,Boundary and Linear Features,3929.033442,6,ENG,Devon,Westerly lowlands (England)
MJNWTN,1978,317,3,Boundary and Linear Features,3677.30553,6,ENG,Devon,Westerly lowlands (England)
MJNWTN,1978,318,13,Standing Open Waters and Canals,619.5251165,6,ENG,Devon,Westerly lowlands (England)
MJNWTN,1978,319,3,Boundary and Linear Features,6507.927372,6,ENG,Devon,Westerly lowlands (England)
MJNWTN,1978,320,5,Improved Grassland,36453.41036,6,ENG,Devon,Westerly lowlands (England)
MJNWTN,1978,321,17,Urban,491.8701513,6,ENG,Devon,Westerly lowlands (England)
MJNWTN,1978,322,17,Urban,4736.413721,6,ENG,Devon,Westerly lowlands (England)
MJNWTN,1978,323,5,Improved Grassland,46378.27829,6,ENG,Devon,Westerly lowlands (England)
MJNWTN,1978,324,4,Arable and Horticulture,7111.953178,6,ENG,Devon,Westerly lowlands (England)
MJNWTN,1978,325,5,Improved Grassland,17558.95727,6,ENG,Devon,Westerly lowlands (England)
MJNWTN,1978,326,5,Improved Grassland,34826.49908,6,ENG,Devon,Westerly lowlands (England)
MJNWTN,1978,327,4,Arable and Horticulture,5170.295976,6,ENG,Devon,Westerly lowlands (England)
MJNWTN,1978,328,5,Improved Grassland,51788.01516,6,ENG,Devon,Westerly lowlands (England)
MJNWTN,1978,329,4,Arable and Horticulture,7164.695327,6,ENG,Devon,Westerly lowlands (England)
MJNWTN,1978,330,17,Urban,3346.28948,6,ENG,Devon,Westerly lowlands (England)
MJNWTN,1978,331,8,Acid Grassland,32169.89695,6,ENG,Devon,Westerly lowlands (England)
MJNWTN,1978,332,5,Improved Grassland,23168.0364,6,ENG,Devon,Westerly lowlands (England)
MJNWTN,1978,333,3,Boundary and Linear Features,11977.96425,6,ENG,Devon,Westerly lowlands (England)
MJNWTN,1978,334,5,Improved Grassland,51036.57889,6,ENG,Devon,Westerly lowlands (England)
MJNWTN,1978,416,5,Improved Grassland,285.6334027,6,ENG,Devon,Westerly lowlands (England)
SNIVSZ,1978,335,1,Broadleaved Mixed and Yew Woodland,133682.9514,2,ENG,Hampshire,Easterly lowlands (England)
SNIVSZ,1978,336,17,Urban,1374.531804,2,ENG,Hampshire,Easterly lowlands (England)
SNIVSZ,1978,337,17,Urban,1848.463187,2,ENG,Hampshire,Easterly lowlands (England)
SNIVSZ,1978,338,3,Boundary and Linear Features,39202.57741,2,ENG,Hampshire,Easterly lowlands (England)
SNIVSZ,1978,339,17,Urban,2157.341817,2,ENG,Hampshire,Easterly lowlands (England)
SNIVSZ,1978,340,3,Boundary and Linear Features,811.6252435,2,ENG,Hampshire,Easterly lowlands (England)
SNIVSZ,1978,341,17,Urban,3748.492293,2,ENG,Hampshire,Easterly lowlands (England)
SNIVSZ,1978,342,1,Broadleaved Mixed and Yew Woodland,7417.990509,2,ENG,Hampshire,Easterly lowlands (England)
SNIVSZ,1978,343,17,Urban,919.9415949,2,ENG,Hampshire,Easterly lowlands (England)
SNIVSZ,1978,344,17,Urban,375.7104877,2,ENG,Hampshire,Easterly lowlands (England)
SNIVSZ,1978,345,17,Urban,289.3521842,2,ENG,Hampshire,Easterly lowlands (England)
SNIVSZ,1978,346,17,Urban,1160.593025,2,ENG,Hampshire,Easterly lowlands (England)
SNIVSZ,1978,347,17,Urban,5577.23727,2,ENG,Hampshire,Easterly lowlands (England)
SNIVSZ,1978,348,17,Urban,2552.144918,2,ENG,Hampshire,Easterly lowlands (England)
SNIVSZ,1978,349,17,Urban,882.1460967,2,ENG,Hampshire,Easterly lowlands (England)
SNIVSZ,1978,350,17,Urban,3825.44323,2,ENG,Hampshire,Easterly lowlands (England)
SNIVSZ,1978,351,17,Urban,1339.222364,2,ENG,Hampshire,Easterly lowlands (England)
SNIVSZ,1978,352,17,Urban,766.3999368,2,ENG,Hampshire,Easterly lowlands (England)
SNIVSZ,1978,353,17,Urban,2498.965314,2,ENG,Hampshire,Easterly lowlands (England)
SNIVSZ,1978,354,5,Improved Grassland,10263.39324,2,ENG,Hampshire,Easterly lowlands (England)
SNIVSZ,1978,355,6,Neutral Grassland,8869.111252,2,ENG,Hampshire,Easterly lowlands (England)
SNIVSZ,1978,356,5,Improved Grassland,28639.67867,2,ENG,Hampshire,Easterly lowlands (England)
SNIVSZ,1978,357,8,Acid Grassland,9819.265023,2,ENG,Hampshire,Easterly lowlands (England)
SNIVSZ,1978,358,5,Improved Grassland,204461.3725,2,ENG,Hampshire,Easterly lowlands (England)
SNIVSZ,1978,359,4,Arable and Horticulture,57779.69234,2,ENG,Hampshire,Easterly lowlands (England)
SNIVSZ,1978,360,5,Improved Grassland,6170.526148,2,ENG,Hampshire,Easterly lowlands (England)
SNIVSZ,1978,361,5,Improved Grassland,87287.01631,2,ENG,Hampshire,Easterly lowlands (England)
SNIVSZ,1978,362,5,Improved Grassland,126078.0042,2,ENG,Hampshire,Easterly lowlands (England)
SNIVSZ,1978,363,5,Improved Grassland,2816.015459,2,ENG,Hampshire,Easterly lowlands (England)
SNIVSZ,1978,364,5,Improved Grassland,6635.982727,2,ENG,Hampshire,Easterly lowlands (England)
SNIVSZ,1978,365,5,Improved Grassland,17752.39085,2,ENG,Hampshire,Easterly lowlands (England)
SNIVSZ,1978,366,2,Coniferous Woodland,17732.67579,2,ENG,Hampshire,Easterly lowlands (England)
SNIVSZ,1978,367,1,Broadleaved Mixed and Yew Woodland,52499.00556,2,ENG,Hampshire,Easterly lowlands (England)
SNIVSZ,1978,368,0,No Allocation,5387.761897,2,ENG,Hampshire,Easterly lowlands (England)
SNIVSZ,1978,369,2,Coniferous Woodland,32921.62121,2,ENG,Hampshire,Easterly lowlands (England)
SNIVSZ,1978,370,0,No Allocation,6425.840651,2,ENG,Hampshire,Easterly lowlands (England)
SNIVSZ,1978,371,5,Improved Grassland,24382.72332,2,ENG,Hampshire,Easterly lowlands (England)
SNIVSZ,1978,372,2,Coniferous Woodland,2508.601807,2,ENG,Hampshire,Easterly lowlands (England)
SNIVSZ,1978,373,5,Improved Grassland,8686.340621,2,ENG,Hampshire,Easterly lowlands (England)
SNIVSZ,1978,374,2,Coniferous Woodland,2600.078858,2,ENG,Hampshire,Easterly lowlands (England)
SNIVSZ,1978,375,5,Improved Grassland,63880.52029,2,ENG,Hampshire,Easterly lowlands (England)
SNIVSZ,1978,376,13,Standing Open Waters and Canals,5828.532172,2,ENG,Hampshire,Easterly lowlands (England)
SNIVSZ,1978,417,0,No Allocation,143.6190232,2,ENG,Hampshire,Easterly lowlands (England)
PPYLGS,1978,377,7,Calcareous Grassland,32041.8594,2,ENG,West Sussex,Easterly lowlands (England)
PPYLGS,1978,378,2,Coniferous Woodland,35608.20284,2,ENG,West Sussex,Easterly lowlands (England)
PPYLGS,1978,379,1,Broadleaved Mixed and Yew Woodland,95104.29417,2,ENG,West Sussex,Easterly lowlands (England)
PPYLGS,1978,380,1,Broadleaved Mixed and Yew Woodland,204290.349,2,ENG,West Sussex,Easterly lowlands (England)
PPYLGS,1978,381,1,Broadleaved Mixed and Yew Woodland,46695.54176,2,ENG,West Sussex,Easterly lowlands (England)
PPYLGS,1978,382,7,Calcareous Grassland,61771.94482,2,ENG,West Sussex,Easterly lowlands (England)
PPYLGS,1978,383,2,Coniferous Woodland,26521.19353,2,ENG,West Sussex,Easterly lowlands (England)
PPYLGS,1978,384,5,Improved Grassland,74936.48785,2,ENG,West Sussex,Easterly lowlands (England)
PPYLGS,1978,385,1,Broadleaved Mixed and Yew Woodland,8346.29357,2,ENG,West Sussex,Easterly lowlands (England)
PPYLGS,1978,386,16,Inland Rock,4685.326587,2,ENG,West Sussex,Easterly lowlands (England)
PPYLGS,1978,387,1,Broadleaved Mixed and Yew Woodland,11174.63735,2,ENG,West Sussex,Easterly lowlands (England)
PPYLGS,1978,388,4,Arable and Horticulture,141689.6347,2,ENG,West Sussex,Easterly lowlands (England)
PPYLGS,1978,389,5,Improved Grassland,234679.1578,2,ENG,West Sussex,Easterly lowlands (England)
PPYLGS,1978,5616,7,Calcareous Grassland,22458.37677,2,ENG,West Sussex,Easterly lowlands (England)
TNOEYM,1978,390,1,Broadleaved Mixed and Yew Woodland,261733.4682,2,ENG,East Sussex,Easterly lowlands (England)
TNOEYM,1978,391,5,Improved Grassland,12467.97443,2,ENG,East Sussex,Easterly lowlands (England)
TNOEYM,1978,392,5,Improved Grassland,50071.74355,2,ENG,East Sussex,Easterly lowlands (England)
TNOEYM,1978,393,3,Boundary and Linear Features,1326.036806,2,ENG,East Sussex,Easterly lowlands (England)
TNOEYM,1978,394,5,Improved Grassland,60243.35684,2,ENG,East Sussex,Easterly lowlands (England)
TNOEYM,1978,395,7,Calcareous Grassland,21322.58461,2,ENG,East Sussex,Easterly lowlands (England)
TNOEYM,1978,396,5,Improved Grassland,62834.41298,2,ENG,East Sussex,Easterly lowlands (England)
TNOEYM,1978,397,16,Inland Rock,2061.620877,2,ENG,East Sussex,Easterly lowlands (England)
TNOEYM,1978,398,16,Inland Rock,4529.939305,2,ENG,East Sussex,Easterly lowlands (England)
TNOEYM,1978,399,16,Inland Rock,3088.829887,2,ENG,East Sussex,Easterly lowlands (England)
TNOEYM,1978,400,1,Broadleaved Mixed and Yew Woodland,101952.8299,2,ENG,East Sussex,Easterly lowlands (England)
TNOEYM,1978,401,1,Broadleaved Mixed and Yew Woodland,114523.8611,2,ENG,East Sussex,Easterly lowlands (England)
TNOEYM,1978,402,1,Broadleaved Mixed and Yew Woodland,6859.096255,2,ENG,East Sussex,Easterly lowlands (England)
TNOEYM,1978,403,1,Broadleaved Mixed and Yew Woodland,24690.00533,2,ENG,East Sussex,Easterly lowlands (England)
TNOEYM,1978,404,5,Improved Grassland,2821.84809,2,ENG,East Sussex,Easterly lowlands (England)
TNOEYM,1978,405,4,Arable and Horticulture,19831.74331,2,ENG,East Sussex,Easterly lowlands (England)
TNOEYM,1978,406,7,Calcareous Grassland,123574.5376,2,ENG,East Sussex,Easterly lowlands (England)
TNOEYM,1978,407,1,Broadleaved Mixed and Yew Woodland,17358.89907,2,ENG,East Sussex,Easterly lowlands (England)
TNOEYM,1978,408,1,Broadleaved Mixed and Yew Woodland,9982.576531,2,ENG,East Sussex,Easterly lowlands (England)
TNOEYM,1978,409,1,Broadleaved Mixed and Yew Woodland,30615.66036,2,ENG,East Sussex,Easterly lowlands (England)
TNOEYM,1978,410,1,Broadleaved Mixed and Yew Woodland,2447.047179,2,ENG,East Sussex,Easterly lowlands (England)
TNOEYM,1978,411,4,Arable and Horticulture,42535.93992,2,ENG,East Sussex,Easterly lowlands (England)
TNOEYM,1978,412,1,Broadleaved Mixed and Yew Woodland,15718.40053,2,ENG,East Sussex,Easterly lowlands (England)
TNOEYM,1978,5518,1,Broadleaved Mixed and Yew Woodland,7407.887442,2,ENG,East Sussex,Easterly lowlands (England)
BSIDQZ,1978,418,4,Arable and Horticulture,77741.48527,2,ENG,Hampshire,Easterly lowlands (England)
